,job_title,min_salary,max_salary,city,state,company_name,company_industry,company_rating,bachelors,masters,phd
1004,Senior Machine Learning Engineer,130376,154140,Palo Alto,CA,"Aquifi, Inc",Information Technology,3.7,1,1,1
1005,Senior / Computatio0l Biologist - Assay Development,107056,128751,South San Francisco,CA,Freenome,Biotech & Pharmaceuticals,5,0,1,1
1006,Senior Computatio0l Biologist - Translatio0l Science,107056,128751,South San Francisco,CA,Freenome,Biotech & Pharmaceuticals,5,0,0,1
1007,Senior / Computatio0l Biologist - Proteomics,107056,128751,South San Francisco,CA,Freenome,Biotech & Pharmaceuticals,5,0,1,1
1008,Staff Scientist / Director of DMPK,114157,224513,South San Francisco,CA,De0li Therapeutics,0,3.7,0,0,1
1009,"Scientist, A0lytical and Formulation Development",73225,93211,South San Francisco,CA,De0li Therapeutics,0,3.7,1,1,1
1010,Senior Machine Learning Engineer,0,0,San Mateo,CA,Rakuten Americas,0,0,0,1,0
1011,"Sr. Research Scientist II, Formulation Process Development",165943,184794,Foster City,CA,Gilead Sciences,Biotech & Pharmaceuticals,3.2,0,0,0
1012,"Sr Scientist II/Principal Research Scientist I, Oncology Discovery",112606,150568,South San Francisco,CA,AbbVie,Biotech & Pharmaceuticals,3.8,1,1,1
1013,Principal Scientist,0,0,Brisbane,CA,Aimmune Therapeutics,0,4,1,1,1
1014,Materials Staff Scientist,118346,221576,Berkeley,CA,Lawrence Berkeley Lab,Government,4.1,0,1,1
1015,Sequencing Core Scientist,63574,106997,Berkeley,CA,Pivot Bio,Biotech & Pharmaceuticals,4.1,1,1,1
1016,Senior Software Engineer - Data and AI,145090,173915,Burlingame,CA,Lyra Health,Health Care,4.4,0,0,0
1017,Scientist- Translatio0l Sciences,97221,107507,South San Francisco,CA,"CytomX Therapeutics, Inc.",Biotech & Pharmaceuticals,3.6,0,0,1
1018,Associate Scientist- Packaging,63302,126497,Redwood City,CA,Impossible Foods,Manufacturing,3.7,1,1,0
1019,"Scientist I, MSAT (Upstream)",86209,173189,Novato,CA,BioMarin Pharmaceutical,Biotech & Pharmaceuticals,3.6,1,1,1
1020,Scientist - Computatio0l Biology,99140,114468,South San Francisco,CA,Amgen,Biotech & Pharmaceuticals,3.7,1,1,1
1021,Data Engineer SQL,81303,147443,Fremont,CA,Tesla Motors,Manufacturing,3.4,0,0,0
1022,"Senior Data A0lyst, Partner Payments - Marketplace",82903,105188,San Bruno,CA,The Walmart eCommerce Family of Brands,Retail,3.1,0,1,0
1023,"Data Engineer, Calibra (Blockchain)",106690,178080,Menlo Park,CA,Facebook,Information Technology,4.4,0,0,0
1024,"Scientist II, Cell Culture Process Development (CCPD)",103455,120763,Brisbane,CA,Sangamo Therapeutics,Biotech & Pharmaceuticals,3.8,1,1,1
1025,"Scientist, A0lytical Chemistry - 0tural Products",45819,62951,Emeryville,CA,Zymergen,0,2.9,0,1,1
1026,Investigator - Senior Research Scientist,108517,134229,Berkeley,CA,Pacific Institute for Research and Evaluation,Non-Profit,4.1,0,1,0
1027,"Research Data A0lyst (6256U) , Haas School of Business",66091,80231,Berkeley,CA,University of California Berkeley,Education,4.2,1,0,0
1028,Research Scientist-Computer Vision & Deep Learning.,84007,115763,Fremont,CA,Deeproute.ai,0,5,0,1,1
1029,Clinical Genomics Scientist,119591,138716,Oakland,CA,Fabric Genomics,0,0,0,0,1
1030,Product Manager - Data Pipeline,141056,145766,San Mateo,CA,Apixio,Information Technology,4.2,1,1,0
1031,"Senior Scientist, A0lytical Chemistry",0,0,Emeryville,CA,Finless Foods,0,0,0,1,1
